Poço,Campo,Bacia,Localização,Petróleo (bbl/d),mes
3-BRSA-1172-RJS,Anc_Norte_Atapu/Atapu/Oeste de Atapu,Santos,Mar,29765.1554850613,2022-04-01
7-BUZ-14DA-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,28568.2103028903,2022-04-01
9-LL-12D-RJS,Anc_Tupi/Sul de Tupi/Tupi,Santos,Mar,27307.667384187,2022-04-01
9-BRSA-1284-RJS,Anc_Norte_Atapu/Atapu/Oeste de Atapu,Santos,Mar,27277.8346056967,2022-04-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,26898.2122845053,2022-04-01
7-BUZ-31D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,26831.9591998513,2022-04-01
7-LL-15D-RJS,Anc_Tupi/Sul de Tupi/Tupi,Santos,Mar,26814.0483368953,2022-04-01
7-LL-83D-RJS,Tupi,Santos,Mar,26393.4577575897,2022-04-01
3-BRSA-1184-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,25980.585404135,2022-04-01
8-LL-87D-RJS,Anc_Tupi/Sul de Tupi/Tupi,Santos,Mar,25764.5671211933,2022-04-01
9-BRSA-1212-RJS,Sururu,Santos,Mar,25586.2386377337,2022-04-01
9-BUZ-1-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,24972.924506142,2022-04-01
7-LL-80DB-RJS,Anc_Tupi/Sul de Tupi/Tupi,Santos,Mar,24727.4839596427,2022-04-01
7-BUZ-17-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,24466.8965023617,2022-04-01
3-BRSA-1322-RJS,Anc_Mero/Mero,Santos,Mar,49415.9122418858,2022-02-01
9-BRSA-1254-RJS,Sépia/Sépia Leste,Santos,Mar,49223.7021245438,2022-02-01
7-BUZ-31D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,46603.1511000204,2022-02-01
9-BUZ-4-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,46596.112357851,2022-02-01
7-ATP-6-RJS,Anc_Norte_Atapu/Atapu/Oeste De Atapu,Santos,Mar,45800.6244726977,2022-02-01
3-BRSA-1201-RJS,Sépia/Sépia Leste,Santos,Mar,44909.9909371794,2022-02-01
7-BUZ-23-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,43597.2814807288,2022-02-01
7-BUZ-30-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,42229.2664347982,2022-02-01
7-BUZ-24D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,41744.7708954371,2022-02-01
9-ATP-1-RJS,Anc_Norte_Atapu/Atapu/Oeste De Atapu,Santos,Mar,40201.3473264753,2022-02-01
7-BUZ-12-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,38768.9944115866,2022-02-01
7-SEP-6-RJS,Sépia/Sépia Leste,Santos,Mar,37797.1202209884,2022-02-01
9-BUZ-3-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,37528.016682197,2022-02-01
7-BUZ-25-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,36880.3302612391,2022-02-01
7-SPH-20D-SPS,Nordeste De Sapinhoá/Noroeste De Sapinhoá/Sapinhoá/Sudoeste De Sapinhoá,Santos,Mar,31644.9928477674,2022-02-01
7-BUZ-14DA-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,29364.2840583864,2022-02-01
9-LL-20D-RJS,Tupi,Santos,Mar,28876.8944246918,2022-02-01
3-BRSA-1064-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,28784.2617915361,2022-02-01
9-BUZ-1-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,28056.757886097,2022-02-01
7-LL-15D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,28008.1930590377,2022-02-01
7-BUZ-10-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,27910.3929224048,2022-02-01
7-SRR-2-RJS,Sururu,Santos,Mar,26309.5588273801,2022-02-01
9-BUZ-7-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,26158.1998691123,2022-02-01
7-LL-83D-RJS,Tupi,Santos,Mar,25786.4562590229,2022-02-01
7-SLL-2-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,25323.9187226741,2022-02-01
9-BRSA-1212-RJS,Sururu,Santos,Mar,24968.3172742297,2022-02-01
7-LL-80DB-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,24933.9491301477,2022-02-01
7-LL-103D-RJS,Tupi,Santos,Mar,24818.7258603971,2022-02-01
7-LL-115-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,24052.3305097392,2022-02-01
8-LL-87D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,23750.8891146357,2022-02-01
7-ATP-6-RJS,Anc_Norte_Atapu/Atapu/Oeste De Atapu,Santos,Mar,52331.0059287747,2022-01-01
7-BUZ-23-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,49726.0730947235,2022-01-01
7-BUZ-12-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,49561.2823127074,2022-01-01
7-BUZ-31D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,49246.3772939387,2022-01-01
9-BRSA-1254-RJS,Sépia/Sépia Leste,Santos,Mar,47610.4876714245,2022-01-01
9-ATP-1-RJS,Anc_Norte_Atapu/Atapu/Oeste De Atapu,Santos,Mar,47544.3982192211,2022-01-01
9-BUZ-3-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,46450.880160824,2022-01-01
3-BRSA-1322-RJS,Anc_Mero/Mero,Santos,Mar,43839.8638610913,2022-01-01
7-BUZ-30-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,42340.3304716001,2022-01-01
3-BRSA-1201-RJS,Sépia/Sépia Leste,Santos,Mar,41557.9956580621,2022-01-01
7-BUZ-25-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,41105.7004122306,2022-01-01
7-BUZ-24D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,37705.2000513504,2022-01-01
7-SEP-6-RJS,Sépia/Sépia Leste,Santos,Mar,35824.5950352081,2022-01-01
9-BUZ-4-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,35297.7330976309,2022-01-01
7-SPH-20D-SPS,Nordeste De Sapinhoá/Noroeste De Sapinhoá/Sapinhoá/Sudoeste De Sapinhoá,Santos,Mar,31251.4368975349,2022-01-01
7-BUZ-29D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,31105.4148334869,2022-01-01
9-BUZ-7-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,30567.9063353908,2022-01-01
3-BRSA-1172-RJS,Anc_Norte_Atapu/Atapu/Oeste De Atapu,Santos,Mar,30561.7953710658,2022-01-01
3-BRSA-1064-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,28463.4564343243,2022-01-01
1-BRSA-1146-RJS,Anc_Norte_Atapu/Atapu/Oeste De Atapu,Santos,Mar,28276.8865419994,2022-01-01
9-BUZ-1-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,27929.599672089,2022-01-01
7-SRR-2-RJS,Sururu,Santos,Mar,27186.5938454171,2022-01-01
7-LL-15D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,27144.490421331,2022-01-01
7-LL-83D-RJS,Tupi,Santos,Mar,26541.610180961,2022-01-01
9-LL-20D-RJS,Tupi,Santos,Mar,26337.5717880174,2022-01-01
7-SLL-2-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,25702.0580249758,2022-01-01
7-LL-80DB-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,25473.7068990097,2022-01-01
7-LL-103D-RJS,Tupi,Santos,Mar,25083.2239940023,2022-01-01
7-SLL-5-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,24497.899672465,2022-01-01
7-LL-113D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,24230.8720645222,2022-01-01
7-ATP-6-RJS,Anc_Norte_Atapu/Atapu/Atapu_Eco/Oeste De Atapu,Santos,Mar,53860.480832692,2022-06-01
7-BUZ-25-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,51535.996634757,2022-06-01
9-BRSA-1254-RJS,Sépia/Sépia Leste/Sépia_Eco,Santos,Mar,51279.0570576157,2022-06-01
7-BUZ-10-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,48371.722793843,2022-06-01
9-BUZ-4-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,47848.93076913,2022-06-01
7-BUZ-23-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,47534.191821635,2022-06-01
9-BUZ-3-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,46954.2654691457,2022-06-01
7-BUZ-30-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,45991.4922195383,2022-06-01
7-BUZ-24D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,43956.7344913317,2022-06-01
3-BRSA-1201-RJS,Sépia/Sépia Leste/Sépia_Eco,Santos,Mar,43075.7331745913,2022-06-01
7-BUZ-31D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,41765.7364151027,2022-06-01
1-BRSA-976-RJS,Sépia/Sépia Leste/Sépia_Eco,Santos,Mar,41761.2882614707,2022-06-01
7-SEP-6-RJS,Sépia/Sépia Leste/Sépia_Eco,Santos,Mar,36787.6996265957,2022-06-01
9-BRSA-1191-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,34956.9070184277,2022-06-01
9-BUZ-7-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,32895.69372038,2022-06-01
3-BRSA-1172-RJS,Anc_Norte_Atapu/Atapu/Atapu_Eco/Oeste De Atapu,Santos,Mar,32814.914319531,2022-06-01
7-SPH-20D-SPS,Nordeste De Sapinhoá/Noroeste De Sapinhoá/Sapinhoá/Sudoeste De Sapinhoá,Santos,Mar,30581.6885555653,2022-06-01
7-BUZ-17-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,29649.9685172487,2022-06-01
7-LL-15D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,29480.225624439,2022-06-01
7-BUZ-12-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,28525.8983316997,2022-06-01
9-BUZ-1-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,27960.7274541497,2022-06-01
3-BRSA-1064-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,26961.9494451593,2022-06-01
3-BRSA-1184-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,26479.9304847903,2022-06-01
9-BRSA-1284-RJS,Anc_Norte_Atapu/Atapu/Atapu_Eco/Oeste De Atapu,Santos,Mar,26055.0320146157,2022-06-01
7-MRO-6DB-RJS,Anc_Mero/Mero,Santos,Mar,25587.78991454,2022-06-01
9-BRSA-1212-RJS,Sururu,Santos,Mar,25502.4254518613,2022-06-01
7-LL-83D-RJS,Tupi,Santos,Mar,23999.9779081803,2022-06-01
7-LL-80DB-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,23586.4533014287,2022-06-01
7-LL-113D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,23579.6741442107,2022-06-01
7-LL-119D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,23290.402847066,2022-06-01
7-ATP-6-RJS,Anc_Norte_Atapu/Atapu/Atapu_Eco/Oeste De Atapu,Santos,Mar,53946.9697375545,2022-05-01
9-BRSA-1254-RJS,Sépia/Sépia Leste/Sépia_Eco,Santos,Mar,48754.3225420074,2022-05-01
9-ATP-1-RJS,Anc_Norte_Atapu/Atapu/Atapu_Eco/Oeste De Atapu,Santos,Mar,47601.2348049764,2022-05-01
7-BUZ-24D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,45771.5613366148,2022-05-01
3-BRSA-1322-RJS,Anc_Mero/Mero,Santos,Mar,44846.5705157774,2022-05-01
9-BUZ-4-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,44845.8979119016,2022-05-01
7-BUZ-25-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,43700.7765235813,2022-05-01
7-BUZ-10-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,42625.6237932893,2022-05-01
7-BUZ-31D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,41861.2469229497,2022-05-01
9-BUZ-3-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,41729.3408826745,2022-05-01
7-BUZ-23-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,41207.4599267952,2022-05-01
1-BRSA-976-RJS,Sépia/Sépia Leste/Sépia_Eco,Santos,Mar,40907.9767105581,2022-05-01
3-BRSA-1201-RJS,Sépia/Sépia Leste/Sépia_Eco,Santos,Mar,40858.2342554158,2022-05-01
7-BUZ-30-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,40227.2843419887,2022-05-01
7-BUZ-12-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,35171.143675489,2022-05-01
7-SEP-6-RJS,Sépia/Sépia Leste/Sépia_Eco,Santos,Mar,34957.9458989058,2022-05-01
7-SPH-20D-SPS,Nordeste De Sapinhoá/Noroeste De Sapinhoá/Sapinhoá/Sudoeste De Sapinhoá,Santos,Mar,30664.4917670326,2022-05-01
3-BRSA-1172-RJS,Anc_Norte_Atapu/Atapu/Atapu_Eco/Oeste De Atapu,Santos,Mar,30226.4310510813,2022-05-01
9-BUZ-7-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,29678.6920776006,2022-05-01
7-LL-27-RJS,Tupi,Santos,Mar,28186.5472629894,2022-05-01
3-BRSA-1064-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,27961.5157161339,2022-05-01
9-BRSA-1284-RJS,Anc_Norte_Atapu/Atapu/Atapu_Eco/Oeste De Atapu,Santos,Mar,27225.4876281555,2022-05-01
7-MRO-6DB-RJS,Anc_Mero/Mero,Santos,Mar,26447.7907663097,2022-05-01
7-BUZ-17-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,25959.5430476771,2022-05-01
7-LL-83D-RJS,Tupi,Santos,Mar,25945.4445400106,2022-05-01
9-BUZ-1-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,25185.7393753242,2022-05-01
3-BRSA-1184-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,25147.5734169355,2022-05-01
7-SLL-2-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,25034.3907207506,2022-05-01
7-LL-80DB-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,24457.9158372481,2022-05-01
9-BRSA-1212-RJS,Sururu,Santos,Mar,24207.1281271339,2022-05-01
7-BUZ-24D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,48966.4046807881,2022-03-01
3-BRSA-1322-RJS,Anc_Mero/Mero,Santos,Mar,48002.6346308842,2022-03-01
7-BUZ-23-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,47609.8565681209,2022-03-01
9-BRSA-1254-RJS,Sépia/Sépia Leste,Santos,Mar,46360.4859332222,2022-03-01
9-BUZ-4-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,46248.7964927136,2022-03-01
9-ATP-1-RJS,Anc_Norte_Atapu/Atapu/Oeste De Atapu,Santos,Mar,45159.104631246,2022-03-01
9-BUZ-3-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,43718.0163632299,2022-03-01
3-BRSA-1201-RJS,Sépia/Sépia Leste,Santos,Mar,42056.1538813286,2022-03-01
7-BUZ-30-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,41198.2030267528,2022-03-01
7-BUZ-25-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,39226.0665914476,2022-03-01
7-ATP-6-RJS,Anc_Norte_Atapu/Atapu/Oeste De Atapu,Santos,Mar,36938.8543609163,2022-03-01
7-SEP-6-RJS,Sépia/Sépia Leste,Santos,Mar,35808.9620188277,2022-03-01
7-BUZ-10-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,35794.6433008552,2022-03-01
7-SPH-20D-SPS,Nordeste De Sapinhoá/Noroeste De Sapinhoá/Sapinhoá/Sudoeste De Sapinhoá,Santos,Mar,31969.5250453743,2022-03-01
7-BUZ-12-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,30057.7138734335,2022-03-01
7-LL-15D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,29690.1711817188,2022-03-01
3-BRSA-1064-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,29105.7967817802,2022-03-01
7-BUZ-14DA-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,28750.0051594811,2022-03-01
9-BUZ-1-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,28005.3654856767,2022-03-01
9-LL-12D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,27342.9575359372,2022-03-01
9-BRSA-1212-RJS,Sururu,Santos,Mar,27253.970294195,2022-03-01
9-BUZ-7-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,27050.2006567169,2022-03-01
7-LL-84D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,25767.7659170149,2022-03-01
7-LL-61-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,25717.6971871092,2022-03-01
7-BUZ-31D-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,25642.0672597941,2022-03-01
8-LL-87D-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,25622.455297434,2022-03-01
7-SRR-2-RJS,Sururu,Santos,Mar,25582.9974607665,2022-03-01
7-LL-66-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,25497.7967353686,2022-03-01
3-BRSA-1184-RJS,Búzios/Búzios_Eco/Tambuatá,Santos,Mar,25182.2660549964,2022-03-01
7-LL-80DB-RJS,Anc_Tupi/Sul De Tupi/Tupi,Santos,Mar,24887.8278101436,2022-03-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,51698.546893118386,2022-08-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,48824.491459470315,2022-08-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46768.47349714,2022-08-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46763.26959240194,2022-08-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46681.066848129354,2022-08-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45921.83950610581,2022-08-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44401.04054900258,2022-08-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,42400.6784777,2022-08-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,42045.028272648386,2022-08-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,41352.29213531161,2022-08-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40657.0177552942,2022-08-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,39866.91414177484,2022-08-01
7-BUZ-31D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39150.92964929548,2022-08-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,38808.36853885387,2022-08-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35363.42194980645,2022-08-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,34103.74202008806,2022-08-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,34017.16095936419,2022-08-01
9-ATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,32599.37752492645,2022-08-01
7-SPH-20D-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,30438.473328698386,2022-08-01
9-BUZ-7-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28970.639644222585,2022-08-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28413.999778003545,2022-08-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28390.367947348066,2022-08-01
7-LL-15D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,28002.616175233226,2022-08-01
9-BRSA-1284-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,26974.97423491613,2022-08-01
8-LL-87D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25868.746191076454,2022-08-01
3-BRSA-1184-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,25515.385476864838,2022-08-01
7-LL-84D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25247.655656272906,2022-08-01
7-LL-27-RJS,Tupi,Santos,Mar,25216.16643264774,2022-08-01
7-LL-83D-RJS,Tupi,Santos,Mar,25034.53700955742,2022-08-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25023.1979024071,2022-08-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,54376.502016939,2022-12-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,50037.33930623435,2022-12-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,49334.218968527624,2022-12-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,49130.08522409345,2022-12-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,48904.130968197875,2022-12-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48325.51392149521,2022-12-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,47974.762940756285,2022-12-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47542.778315177085,2022-12-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,46739.0683351023,2022-12-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40935.970017205815,2022-12-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,39640.52383769962,2022-12-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39514.712761284485,2022-12-01
7-BUZ-31D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39000.58985995623,2022-12-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,36064.852832373355,2022-12-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,35073.29551782345,2022-12-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,34346.980170678835,2022-12-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,33152.53815230942,2022-12-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,30428.38321752536,2022-12-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,30137.57240146111,2022-12-01
7-SPH-20D-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,29006.719694660256,2022-12-01
7-OATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,28869.865554190754,2022-12-01
7-LL-15D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,27024.26513851157,2022-12-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26855.166952579555,2022-12-01
9-BRSA-1284-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,26470.734453200716,2022-12-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,26290.823067364243,2022-12-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26042.51736294238,2022-12-01
3-BRSA-1172-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu / Peo-1Brsa1146Rjs_Iara_Entorno_Cco,Santos,Mar,23745.758913282574,2022-12-01
7-LL-80DB-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,23707.425434934885,2022-12-01
7-LL-119D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,23419.716901277523,2022-12-01
8-LL-87D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,23375.66499347303,2022-12-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,50784.7689774371,2022-07-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48825.559712684844,2022-07-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,48340.49240604419,2022-07-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48102.438111929354,2022-07-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47152.99352429742,2022-07-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,46966.27097828387,2022-07-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46626.20671951516,2022-07-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45779.46012059226,2022-07-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45428.26431840323,2022-07-01
7-BUZ-31D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,43531.213187939036,2022-07-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,41975.35746755806,2022-07-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,40003.858928551286,2022-07-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,37131.07423942032,2022-07-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35607.321303485165,2022-07-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,35539.49787646097,2022-07-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,33054.844174118705,2022-07-01
3-BRSA-1172-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu / Peo-1Brsa1146Rjs_Iara_Entorno_Cco,Santos,Mar,31003.989740004192,2022-07-01
7-SPH-20D-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,29807.86306501129,2022-07-01
