Bacia,Consumo Interno,Queima,Disponível,Injeção,Produção,mes,Injeção descontando CO2,Produção descontando CO2
Camamu,122.404677419355,2.75987096774194,5135.63502774194,0,5260.79957612903,2017-10-01,NA,NA
Espírito Santo,408.430426774194,27.8188606451613,2711.40694967742,0,3147.65623709677,2017-10-01,NA,NA
Sergipe,192.859201290323,65.5414887096774,644.798566451613,1444.04712645161,2347.24638290323,2017-10-01,NA,NA
Recôncavo,119.887528064516,76.8623638709677,1272.98641516129,641.46918,2111.20548709677,2017-10-01,NA,NA
Alagoas,3.06340935483871,17.8916929032258,1089.68784451613,0,1110.64294677419,2017-10-01,NA,NA
Potiguar,213.695093548387,54.2797912903226,770.499695483871,0,1038.47458032258,2017-10-01,NA,NA
Ceará,0.0130645161290323,4.60809580645161,68.9456406451613,0,73.5668009677419,2017-10-01,NA,NA
Tucano Sul,0,0.194800322580645,35.7341232258064,0,35.9289235483871,2017-10-01,NA,NA
Total Geral,13472.0384245161,3392.36818548387,70128.7066745161,27610.914782258,114604.028066774,2017-10-01,NA,NA
Santos,3685.18546633333,1478.278193,30194.4626016667,19280.9090626667,54638.8353236667,2017-11-01,NA,NA
Campos,7978.74055166667,1527.622022,14292.6458376667,203.8991,24002.9075113333,2017-11-01,NA,NA
Solimões,378.148132,285.001732666667,6112.30478833333,5179.5074,11954.962053,2017-11-01,NA,NA
Parnaíba,28.9851126666667,6.406998,7506.44520366667,0,7541.83731433333,2017-11-01,NA,NA
Camamu,126.130333333333,3.20946666666667,5472.55952433333,0,5601.89932433333,2017-11-01,NA,NA
Espírito Santo,409.280963666667,41.4209546666667,2449.89503333333,0,2900.59695166667,2017-11-01,NA,NA
Sergipe,187.926669333333,59.707357,672.308269333333,1510.60323033333,2430.545526,2017-11-01,NA,NA
Recôncavo,122.973775,75.1083233333333,1249.892635,627.523720333333,2075.49845366667,2017-11-01,NA,NA
Alagoas,2.64766166666667,15.6460353333333,1094.32632966667,0.485766666666667,1113.10579333333,2017-11-01,NA,NA
Potiguar,148.567497,69.275458,821.435361,0,1039.278316,2017-11-01,NA,NA
Ceará,0.0937666666666667,4.974699,72.5266566666667,0,77.5951223333333,2017-11-01,NA,NA
Tucano Sul,-1e-38,0.224379,32.5786863333333,0,32.8030653333333,2017-11-01,NA,NA
Total Geral,13068.6799293333,3566.87561866667,69971.3809270001,26802.92828,113409.864755,2017-11-01,NA,NA
Santos,3857.63235451613,1798.42102548387,30383.9426980645,18514.8192864516,54554.8153645161,2017-12-01,NA,NA
Campos,7576.45861741935,1565.60356709677,15156.6037877419,216.794677419355,24515.4606496774,2017-12-01,NA,NA
Solimões,376.362547419355,225.018709032258,5359.96281612903,5736.73535483871,11698.0794274194,2017-12-01,NA,NA
Parnaíba,28.3922925806452,6.17931516129032,7582.01653870968,0,7616.58814645161,2017-12-01,NA,NA
Camamu,105.544967741935,3.00170967741935,5768.08510548387,0,5876.63178290323,2017-12-01,NA,NA
Espírito Santo,407.569925483871,41.0300267741935,2051.85305483871,0,2500.45300709677,2017-12-01,NA,NA
Sergipe,196.520814193548,54.5259103225806,646.015877741935,1594.47961258065,2491.54221483871,2017-12-01,NA,NA
Recôncavo,113.892902258065,77.65284,1345.5387783871,630.250535806452,2167.33505645161,2017-12-01,NA,NA
Potiguar,271.020577419355,64.6227329032258,667.607887419355,0,1003.25119774194,2017-12-01,NA,NA
Alagoas,2.82731258064516,21.6730593548387,797.813959032258,3.38774193548387,825.702072903226,2017-12-01,NA,NA
Ceará,0.0279677419354839,7.34358,78.9416941935484,0,86.3132419354839,2017-12-01,NA,NA
Tucano Sul,-1e-38,0.569196129032258,35.9481741935484,0,36.5173703225806,2017-12-01,NA,NA
Total Geral,12936.250279354834,3865.641671935479,69874.33037193543,26696.46720903225,113372.68953225807,2017-12-01,NA,NA
