Mês/Ano,Consumo Interno,Queima,Disponível,Injeção,Produção,Aproveitamento,Injeção descontando CO2,Produção descontando CO2
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47959,56012,121749.339103226,NA,NA,NA
NA,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47931.5138329032,56039.4987848387,121749.339103226,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47931.5138329032,56039.4987848387,121749.339103226,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,NA,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.27806866667,56333.5772866667,54692.990321,128472.551003333,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47931.5138329032,56039.4987848387,121749.339103226,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,NA,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.15556133333,56333.699794,54692.990321,128472.551003333,NA,NA,NA
2020-07-01T00:00:00Z,14152.5161970968,4000.69753677419,54925.6339103226,57253.4068822581,130332.254526452,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47931.5138329032,56039.4987848387,121749.339103226,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,NA,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.15556133333,56333.699794,54692.990321,128472.551003333,NA,NA,NA
2020-07-01T00:00:00Z,14152.5161970968,4000.69753677419,54925.6339103226,57253.4068822581,130332.254526452,NA,NA,NA
2020-08-01T00:00:00Z,14287.8966445161,3994.67364709677,55647.2020303226,59586.1205987097,133515.892920645,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47931.5138329032,56039.4987848387,121749.339103226,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,NA,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.15556133333,56333.699794,54692.990321,128472.551003333,NA,NA,NA
2020-07-01T00:00:00Z,14152.5161970968,4000.69753677419,54925.6339103226,57253.4068822581,130332.254526452,NA,NA,NA
2020-08-01T00:00:00Z,14287.8966445161,3994.94615258065,55647.2020303226,59586.1205987097,133516.165426129,NA,NA,NA
2020-09-01T00:00:00Z,13771.1313226667,3476.457861,52985.329191,55023.0208736667,125255.939248333,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47931.5138329032,56039.4987848387,121749.339103226,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,NA,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.15556133333,56333.699794,54692.990321,128472.551003333,NA,NA,NA
2020-07-01T00:00:00Z,14152.5161970968,4000.69753677419,54925.6339103226,57253.4068822581,130332.254526452,NA,NA,NA
2020-08-01T00:00:00Z,14287.8966445161,3994.94615258065,55647.2020303226,59586.1205987097,133516.165426129,NA,NA,NA
2020-09-01T00:00:00Z,13771.1313226667,3476.457861,52985.329191,55023.0208736667,125255.939248333,NA,NA,NA
2020-10-01T00:00:00Z,14174.27813,3025.99095193548,54733.0760364516,58117.4644916129,130050.80961,NA,NA,NA
2020-11-01T00:00:00Z,13440.4387893333,3137.50133133333,54726.8121173333,55093.0901573333,126397.842395333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47931.5138329032,56039.4987848387,121749.339103226,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,NA,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.15556133333,56333.699794,54692.990321,128472.551003333,NA,NA,NA
2020-07-01T00:00:00Z,14152.5161970968,4000.69753677419,54925.6339103226,57253.4068822581,130332.254526452,NA,NA,NA
2020-08-01T00:00:00Z,14287.8966445161,3994.94615258065,55647.2020303226,59586.1205987097,133516.165426129,NA,NA,NA
2020-09-01T00:00:00Z,13771.1313226667,3476.457861,52985.329191,55023.0208736667,125255.939248333,NA,NA,NA
2020-10-01T00:00:00Z,14174.27813,3025.99095193548,54733.0760364516,58117.4644916129,130050.80961,NA,NA,NA
2020-11-01T00:00:00Z,13440.4387893333,3137.50133133333,54726.8121173333,55093.0901573333,126397.842395333,NA,NA,NA
2020-12-01T00:00:00Z,13422.2090387097,3049.2001683871,57709.4478958065,52781.2852222581,126962.142325161,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47931.5138329032,56039.4987848387,121749.339103226,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,NA,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.15556133333,56333.699794,54692.990321,128472.551003333,NA,NA,NA
2020-07-01T00:00:00Z,14152.5161970968,4000.69753677419,54925.6339103226,57253.4068822581,130332.254526452,NA,NA,NA
2020-08-01T00:00:00Z,14287.8966445161,3994.94615258065,55647.2020303226,59586.1205987097,133516.165426129,NA,NA,NA
2020-09-01T00:00:00Z,13771.1313226667,3476.457861,52985.329191,55023.0208736667,125255.939248333,NA,NA,NA
2020-10-01T00:00:00Z,14174.27813,3024.74502612903,54733.0760364516,58117.4644916129,130049.563684194,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47959,56012,121749.339103226,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,NA,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.15556133333,56333.699794,54692.990321,128472.551003333,NA,NA,NA
2020-07-01T00:00:00Z,14152.5161970968,4000.69753677419,54925.6339103226,57253.4068822581,130332.254526452,NA,NA,NA
2020-08-01T00:00:00Z,14287.8966445161,3994.94615258065,55647.2020303226,59586.1205987097,133516.165426129,NA,NA,NA
2020-09-01T00:00:00Z,13771.1313226667,3476.457861,52985.329191,55023.0208736667,125255.939248333,NA,NA,NA
2020-10-01T00:00:00Z,14174.27813,3025.99095193548,54733.0760364516,58117.4644916129,130050.80961,NA,NA,NA
2020-11-01T00:00:00Z,13440.4387893333,3137.50133133333,54726.8121173333,55093.0901573333,126397.842395333,NA,NA,NA
2020-12-01T00:00:00Z,13422.2090387097,3049.2001683871,57709.4478958065,52781.2852222581,126962.142325161,NA,NA,NA
2021-01-01T00:00:00Z,14020.8946674194,2901.02677645161,61192.2947796774,57814.8649583871,135929.081181935,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47931.5138329032,56039.4987848387,121749.339103226,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,NA,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,NA,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.15556133333,56333.699794,54692.990321,128472.551003333,NA,NA,NA
2020-07-01T00:00:00Z,14152.5161970968,4000.69753677419,54925.6339103226,57253.4068822581,130332.254526452,NA,NA,NA
2020-08-01T00:00:00Z,14287.8966445161,3994.94615258065,55647.2020303226,59586.1205987097,133516.165426129,NA,NA,NA
2020-09-01T00:00:00Z,13771.1313226667,3476.457861,52985.329191,55023.0208736667,125255.939248333,NA,NA,NA
2020-10-01T00:00:00Z,14174.27813,3025.99095193548,54733.0760364516,58117.4644916129,130050.80961,NA,NA,NA
2020-11-01T00:00:00Z,13440.4387893333,3137.50133133333,54726.8121173333,55093.0901573333,126397.842395333,NA,NA,NA
2020-12-01T00:00:00Z,13422.2090387097,3049.2001683871,57709.4478958065,52781.2852222581,126962.142325161,NA,NA,NA
2021-01-01T00:00:00Z,14020.8946674194,2901.02677645161,61192.2947796774,57814.8649583871,135929.081181935,NA,NA,NA
2021-02-01T00:00:00Z,13449.4346485714,3474.71353892857,55066.1804632143,59096.4550625,131086.783713214,NA,NA,NA
2021-03-01T00:00:00Z,13425.7124680645,3173.13889387097,50177.1670987097,59310.2861358065,126086.304596452,NA,NA,NA
2020-04-01T00:00:00Z,14339.3594793333,2723.61300633333,50600.745385,56342.5375276667,124006.255398333,0.9780364869692727,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,0.9756758228247415,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.15556133333,56333.699794,54692.990321,128472.551003333,0.9756200407256509,NA,NA
2020-07-01T00:00:00Z,14152.5161970968,4000.69753677419,54925.6339103226,57253.4068822581,130332.254526452,0.9693038568901413,NA,NA
2020-08-01T00:00:00Z,14287.8966445161,3994.94615258065,55647.2020303226,59586.1205987097,133516.165426129,0.9700789328406013,NA,NA
2020-09-01T00:00:00Z,13771.1313226667,3476.457861,52985.329191,55023.0208736667,125255.939248333,0.9722451655237907,NA,NA
2020-10-01T00:00:00Z,14174.27813,3025.99095193548,54733.0760364516,58117.4644916129,130050.80961,0.9767322405680525,NA,NA
2020-11-01T00:00:00Z,13440.4387893333,3137.50133133333,54726.8121173333,55093.0901573333,126397.842395333,0.9751775720860806,NA,NA
2020-12-01T00:00:00Z,13422.2090387097,3049.2001683871,57709.4478958065,52781.2852222581,126962.142325161,0.9759833906978551,NA,NA
2021-01-01T00:00:00Z,14020.8946674194,2901.02677645161,61192.2947796774,57814.8649583871,135929.081181935,0.9786577916129059,NA,NA
2021-02-01T00:00:00Z,13449.4346485714,3474.71353892857,55066.1804632143,59096.4550625,131086.783713214,0.9734930292703639,NA,NA
2021-03-01T00:00:00Z,13425.7124680645,3173.1420583871,50177.1670987097,59310.2861358065,126086.307760968,0.9748335714263052,NA,NA
2021-04-01T00:00:00Z,14028.246744,2887.68829066667,53494.91408,61020.9522723333,131431.801387,0.9780289986122619,NA,NA
2020-05-01T00:00:00Z,13732.7906909677,2781.88638774194,48677.4397454839,49175.0154203226,114367.132244516,0.9756758228247415,NA,NA
2020-06-01T00:00:00Z,14313.705327,3132.15556133333,56333.699794,54692.990321,128472.551003333,0.9756200407256509,NA,NA
2020-07-01T00:00:00Z,14152.5161970968,4000.69753677419,54925.6339103226,57253.4068822581,130332.254526452,0.9693038568901413,NA,NA
2020-08-01T00:00:00Z,14287.8966445161,3994.94615258065,55647.2020303226,59586.1205987097,133516.165426129,0.9700789328406013,NA,NA
2020-09-01T00:00:00Z,13771.1313226667,3476.457861,52985.329191,55023.0208736667,125255.939248333,0.9722451655237907,NA,NA
2020-10-01T00:00:00Z,14174.27813,3025.99095193548,54733.0760364516,58117.4644916129,130050.80961,0.9767322405680525,NA,NA
2020-11-01T00:00:00Z,13440.4387893333,3137.50133133333,54726.8121173333,55093.0901573333,126397.842395333,0.9751775720860806,NA,NA
2020-12-01T00:00:00Z,13422.2090387097,3049.2001683871,57709.4478958065,52781.2852222581,126962.142325161,0.9759833906978551,NA,NA
2021-01-01T00:00:00Z,14020.8946674194,2901.02677645161,61192.2947796774,57814.8649583871,135929.081181935,0.9786577916129059,NA,NA
